transactionId,ledgerReference,status,amount,currency,postedAt,entryType,accountReference,metadata
TXN-91172,LED-91172,POSTED,199.0,INR,2026-08-07 00:39:41,CREDIT,ACC-1097,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91173,LED-91173,POSTED,2899.0,INR,2026-08-07 01:37:35,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91175,LED-91175,POSTED,4200.0,INR,2026-08-07 01:49:17,CREDIT,ACC-1047,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91176,LED-91176,POSTED,1599.0,INR,2026-08-07 01:39:12,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91178,LED-91178,POSTED,299.0,INR,2026-08-07 01:57:25,CREDIT,ACC-1059,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91179,LED-91179,POSTED,499.0,INR,2026-08-07 02:08:18,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91181,LED-91181,POSTED,499.0,INR,2026-08-07 02:31:46,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91182,LED-91182,POSTED,1499.0,INR,2026-08-07 02:35:19,CREDIT,ACC-1017,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91183,LED-91183,POSTED,12500.0,INR,2026-08-07 02:39:19,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91184,LED-91184,POSTED,199.0,INR,2026-08-07 02:40:25,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91185,LED-91185,POSTED,4999.0,INR,2026-08-07 02:49:37,CREDIT,ACC-1097,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91186,LED-91186,POSTED,2499.0,INR,2026-08-07 02:55:15,CREDIT,ACC-1038,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91187,LED-91187,POSTED,12500.0,INR,2026-08-07 02:56:33,CREDIT,ACC-1035,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91188,LED-91188,POSTED,3499.0,INR,2026-08-07 03:25:48,CREDIT,ACC-1094,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91189,LED-91189,POSTED,999.0,INR,2026-08-07 03:20:13,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91190,LED-91190,POSTED,799.0,INR,2026-08-07 03:30:03,CREDIT,ACC-1013,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91192,LED-91192,POSTED,2899.0,INR,2026-08-07 03:38:23,CREDIT,ACC-1083,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91193,LED-91193,POSTED,299.0,INR,2026-08-07 03:44:15,CREDIT,ACC-1049,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91194,LED-91194,POSTED,499.0,INR,2026-08-07 03:45:54,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91195,LED-91195,POSTED,2899.0,INR,2026-08-07 03:55:16,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91196,LED-91196,POSTED,1599.0,INR,2026-08-07 04:18:33,CREDIT,ACC-1067,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91197,LED-91197,POSTED,1599.0,INR,2026-08-07 04:27:51,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91198,LED-91198,POSTED,1599.0,INR,2026-08-07 04:06:42,CREDIT,ACC-1018,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91199,LED-91199,POSTED,8999.0,INR,2026-08-07 04:18:23,CREDIT,ACC-1060,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-DEMO-SUCCESS,LED-DEMO-1,POSTED,3499.0,INR,2026-08-03 08:40:00,CREDIT,ACC-DEMO-1,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""demoCase"": true}"
TXN-DEMO-MISMATCH,LED-DEMO-4,POSTED,5000.0,INR,2026-08-03 11:40:00,CREDIT,ACC-DEMO-4,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""demoCase"": true}"
